MakeID,Make,Body_Type,Year_Month,Units_Sold
109,Jiangling Group New Energy,Sedan,2018-11-01,168
109,Jiangling Group New Energy,Sedan,2018-12-01,387
109,Jiangling Group New Energy,Sedan,2019-01-01,2
109,Jiangling Group New Energy,Sedan,2019-04-01,1
109,Jiangling Group New Energy,Sedan,2021-12-01,423
109,Jiangling Group New Energy,Sedan,2022-01-01,35
109,Jiangling Group New Energy,Sedan,2022-02-01,51
109,Jiangling Group New Energy,Sedan,2022-03-01,497
109,Jiangling Group New Energy,Sedan,2022-04-01,378
109,Jiangling Group New Energy,Sedan,2022-05-01,198
109,Jiangling Group New Energy,Sedan,2022-06-01,253
109,Jiangling Group New Energy,Sedan,2022-07-01,186
109,Jiangling Group New Energy,Sedan,2022-08-01,275
109,Jiangling Group New Energy,Sedan,2022-09-01,347
109,Jiangling Group New Energy,Sedan,2022-10-01,593
109,Jiangling Group New Energy,Sedan,2022-11-01,116
109,Jiangling Group New Energy,Sedan,2022-12-01,895
109,Jiangling Group New Energy,Sedan,2023-01-01,781
109,Jiangling Group New Energy,Sedan,2023-02-01,152
109,Jiangling Group New Energy,Sedan,2023-03-01,38
109,Jiangling Group New Energy,Sedan,2023-04-01,60
109,Jiangling Group New Energy,Sedan,2023-05-01,106
109,Jiangling Group New Energy,Sedan,2023-06-01,80
109,Jiangling Group New Energy,Sedan,2023-07-01,176
109,Jiangling Group New Energy,Sedan,2023-08-01,213
109,Jiangling Group New Energy,Sedan,2023-09-01,251
109,Jiangling Group New Energy,Sedan,2023-10-01,620
109,Jiangling Group New Energy,Sedan,2023-11-01,655
109,Jiangling Group New Energy,Sedan,2023-12-01,409
109,Jiangling Group New Energy,Sedan,2024-01-01,527
109,Jiangling Group New Energy,Sedan,2024-02-01,42
109,Jiangling Group New Energy,Sedan,2024-03-01,50
109,Jiangling Group New Energy,Sedan,2024-04-01,138
110,Jiangling Motors,SUV,2018-01-01,466
110,Jiangling Motors,SUV,2018-02-01,1328
110,Jiangling Motors,SUV,2018-03-01,1727
110,Jiangling Motors,SUV,2018-04-01,661
110,Jiangling Motors,SUV,2018-05-01,347
110,Jiangling Motors,SUV,2018-06-01,763
110,Jiangling Motors,SUV,2018-07-01,304
110,Jiangling Motors,SUV,2018-08-01,337
110,Jiangling Motors,SUV,2018-09-01,210
110,Jiangling Motors,SUV,2018-10-01,217
110,Jiangling Motors,SUV,2018-11-01,226
110,Jiangling Motors,SUV,2018-12-01,306
110,Jiangling Motors,SUV,2019-01-01,1694
110,Jiangling Motors,SUV,2019-02-01,2831
110,Jiangling Motors,SUV,2019-03-01,158
110,Jiangling Motors,SUV,2019-04-01,75
110,Jiangling Motors,SUV,2019-05-01,89
110,Jiangling Motors,SUV,2019-06-01,166
110,Jiangling Motors,SUV,2019-07-01,71
110,Jiangling Motors,SUV,2019-08-01,69
110,Jiangling Motors,SUV,2019-09-01,144
110,Jiangling Motors,SUV,2019-10-01,74
110,Jiangling Motors,SUV,2019-11-01,139
110,Jiangling Motors,SUV,2019-12-01,530
110,Jiangling Motors,SUV,2020-01-01,119
110,Jiangling Motors,SUV,2020-02-01,3
110,Jiangling Motors,SUV,2020-03-01,120
110,Jiangling Motors,SUV,2020-04-01,201
110,Jiangling Motors,SUV,2020-05-01,206
110,Jiangling Motors,SUV,2020-06-01,168
110,Jiangling Motors,SUV,2020-07-01,138
110,Jiangling Motors,SUV,2020-08-01,130
110,Jiangling Motors,SUV,2020-09-01,138
110,Jiangling Motors,SUV,2020-10-01,79
110,Jiangling Motors,SUV,2020-11-01,202
110,Jiangling Motors,SUV,2020-12-01,62
110,Jiangling Motors,SUV,2021-01-01,73
110,Jiangling Motors,SUV,2021-02-01,34
110,Jiangling Motors,SUV,2021-03-01,66
110,Jiangling Motors,SUV,2021-04-01,86
110,Jiangling Motors,SUV,2021-05-01,126
110,Jiangling Motors,SUV,2021-10-01,17
110,Jiangling Motors,SUV,2021-11-01,76
110,Jiangling Motors,SUV,2021-12-01,132
111,Jiangqi Group,Hatchback,2020-11-01,1841
111,Jiangqi Group,Hatchback,2020-12-01,1703
111,Jiangqi Group,Hatchback,2021-01-01,2763
111,Jiangqi Group,Hatchback,2021-02-01,1519
111,Jiangqi Group,Hatchback,2021-03-01,2002
111,Jiangqi Group,Hatchback,2021-04-01,2437
111,Jiangqi Group,Hatchback,2021-05-01,2257
111,Jiangqi Group,Hatchback,2021-06-01,2801
111,Jiangqi Group,Hatchback,2021-07-01,2788
111,Jiangqi Group,Hatchback,2021-08-01,3255
111,Jiangqi Group,Hatchback,2021-09-01,4290
111,Jiangqi Group,Hatchback,2021-10-01,5322
111,Jiangqi Group,Hatchback,2021-11-01,5456
111,Jiangqi Group,Hatchback,2021-12-01,5578
111,Jiangqi Group,Hatchback,2022-01-01,4509
111,Jiangqi Group,Hatchback,2022-02-01,3518
111,Jiangqi Group,Hatchback,2022-03-01,3985
111,Jiangqi Group,Hatchback,2022-04-01,3209
111,Jiangqi Group,Hatchback,2022-05-01,4871
111,Jiangqi Group,Hatchback,2022-06-01,4752
111,Jiangqi Group,Hatchback,2022-07-01,3812
111,Jiangqi Group,Hatchback,2022-08-01,5506
111,Jiangqi Group,Hatchback,2022-09-01,5900
111,Jiangqi Group,Hatchback,2022-10-01,4176
111,Jiangqi Group,Hatchback,2022-11-01,3447
111,Jiangqi Group,Hatchback,2022-12-01,4477
111,Jiangqi Group,Hatchback,2023-01-01,2402
111,Jiangqi Group,Hatchback,2023-02-01,2603
111,Jiangqi Group,Hatchback,2023-03-01,2923
111,Jiangqi Group,Hatchback,2023-04-01,3989
111,Jiangqi Group,Hatchback,2023-05-01,3259
111,Jiangqi Group,Hatchback,2023-06-01,4387
111,Jiangqi Group,Hatchback,2023-07-01,4505
111,Jiangqi Group,Hatchback,2023-08-01,3818
111,Jiangqi Group,Hatchback,2023-09-01,4007
111,Jiangqi Group,Hatchback,2023-10-01,3711
111,Jiangqi Group,Hatchback,2023-11-01,3154
111,Jiangqi Group,Hatchback,2023-12-01,537
111,Jiangqi Group,Hatchback,2024-01-01,500
111,Jiangqi Group,Hatchback,2024-02-01,135
111,Jiangqi Group,Hatchback,2024-03-01,484
111,Jiangqi Group,Hatchback,2024-04-01,678
111,Jiangqi Group,MPV,2022-06-01,37
111,Jiangqi Group,MPV,2022-07-01,39
111,Jiangqi Group,MPV,2022-08-01,56
111,Jiangqi Group,MPV,2022-09-01,91
111,Jiangqi Group,MPV,2022-10-01,46
111,Jiangqi Group,MPV,2022-11-01,83
111,Jiangqi Group,MPV,2022-12-01,521
111,Jiangqi Group,MPV,2023-01-01,1490
111,Jiangqi Group,MPV,2023-02-01,1658
111,Jiangqi Group,MPV,2023-03-01,1900
111,Jiangqi Group,MPV,2023-04-01,1403
111,Jiangqi Group,MPV,2023-05-01,1256
111,Jiangqi Group,MPV,2023-06-01,1174
111,Jiangqi Group,MPV,2023-07-01,1175
111,Jiangqi Group,MPV,2023-08-01,1226
111,Jiangqi Group,MPV,2023-09-01,1263
111,Jiangqi Group,MPV,2023-10-01,962
111,Jiangqi Group,MPV,2023-11-01,1003
111,Jiangqi Group,MPV,2023-12-01,633
111,Jiangqi Group,MPV,2024-01-01,1493
111,Jiangqi Group,MPV,2024-02-01,674
111,Jiangqi Group,MPV,2024-03-01,1287
111,Jiangqi Group,MPV,2024-04-01,910
111,Jiangqi Group,SUV,2020-09-01,641
111,Jiangqi Group,SUV,2020-10-01,1789
111,Jiangqi Group,SUV,2020-11-01,1933
111,Jiangqi Group,SUV,2020-12-01,1341
111,Jiangqi Group,SUV,2021-01-01,2696
111,Jiangqi Group,SUV,2021-02-01,1132
111,Jiangqi Group,SUV,2021-03-01,3597
111,Jiangqi Group,SUV,2021-04-01,4121
111,Jiangqi Group,SUV,2021-05-01,4185
111,Jiangqi Group,SUV,2021-06-01,2997
111,Jiangqi Group,SUV,2021-07-01,3213
111,Jiangqi Group,SUV,2021-08-01,3486
111,Jiangqi Group,SUV,2021-09-01,3290
111,Jiangqi Group,SUV,2021-10-01,2234
111,Jiangqi Group,SUV,2021-11-01,2677
111,Jiangqi Group,SUV,2021-12-01,3791
111,Jiangqi Group,SUV,2022-01-01,3308
111,Jiangqi Group,SUV,2022-02-01,2999
111,Jiangqi Group,SUV,2022-03-01,2774
111,Jiangqi Group,SUV,2022-04-01,1830
111,Jiangqi Group,SUV,2022-05-01,2325
111,Jiangqi Group,SUV,2022-06-01,1855
111,Jiangqi Group,SUV,2022-07-01,2496
111,Jiangqi Group,SUV,2022-08-01,2659
111,Jiangqi Group,SUV,2022-09-01,4073
111,Jiangqi Group,SUV,2022-10-01,1994
111,Jiangqi Group,SUV,2022-11-01,5744
111,Jiangqi Group,SUV,2022-12-01,6545
111,Jiangqi Group,SUV,2023-01-01,2075
111,Jiangqi Group,SUV,2023-02-01,3464
111,Jiangqi Group,SUV,2023-03-01,4382
111,Jiangqi Group,SUV,2023-04-01,2627
111,Jiangqi Group,SUV,2023-05-01,5761
111,Jiangqi Group,SUV,2023-06-01,2252
111,Jiangqi Group,SUV,2023-07-01,1964
111,Jiangqi Group,SUV,2023-08-01,2765
111,Jiangqi Group,SUV,2023-09-01,4207
111,Jiangqi Group,SUV,2023-10-01,2257
111,Jiangqi Group,SUV,2023-11-01,2194
111,Jiangqi Group,SUV,2023-12-01,2224
111,Jiangqi Group,SUV,2024-01-01,293
111,Jiangqi Group,SUV,2024-02-01,100
111,Jiangqi Group,SUV,2024-03-01,389
111,Jiangqi Group,SUV,2024-04-01,214
112,Jiangxi Isuzu,SUV,2018-01-01,163
112,Jiangxi Isuzu,SUV,2018-02-01,165
112,Jiangxi Isuzu,SUV,2018-03-01,350
112,Jiangxi Isuzu,SUV,2018-04-01,261
112,Jiangxi Isuzu,SUV,2018-05-01,519
112,Jiangxi Isuzu,SUV,2018-06-01,278
112,Jiangxi Isuzu,SUV,2018-07-01,173
112,Jiangxi Isuzu,SUV,2018-08-01,201
112,Jiangxi Isuzu,SUV,2018-09-01,201
112,Jiangxi Isuzu,SUV,2018-10-01,163
112,Jiangxi Isuzu,SUV,2018-11-01,270
112,Jiangxi Isuzu,SUV,2018-12-01,255
112,Jiangxi Isuzu,SUV,2019-01-01,159
112,Jiangxi Isuzu,SUV,2019-02-01,157
112,Jiangxi Isuzu,SUV,2019-03-01,248
112,Jiangxi Isuzu,SUV,2019-04-01,180
112,Jiangxi Isuzu,SUV,2019-05-01,125
112,Jiangxi Isuzu,SUV,2019-06-01,202
112,Jiangxi Isuzu,SUV,2019-07-01,93
112,Jiangxi Isuzu,SUV,2019-08-01,97
112,Jiangxi Isuzu,SUV,2019-09-01,64
112,Jiangxi Isuzu,SUV,2019-10-01,86
112,Jiangxi Isuzu,SUV,2019-11-01,106
112,Jiangxi Isuzu,SUV,2019-12-01,161
112,Jiangxi Isuzu,SUV,2020-01-01,149
112,Jiangxi Isuzu,SUV,2020-02-01,18
112,Jiangxi Isuzu,SUV,2020-03-01,113
112,Jiangxi Isuzu,SUV,2020-04-01,119
112,Jiangxi Isuzu,SUV,2020-05-01,179
112,Jiangxi Isuzu,SUV,2020-06-01,203
112,Jiangxi Isuzu,SUV,2020-07-01,218
112,Jiangxi Isuzu,SUV,2020-08-01,179
112,Jiangxi Isuzu,SUV,2020-09-01,145
112,Jiangxi Isuzu,SUV,2020-10-01,170
112,Jiangxi Isuzu,SUV,2020-11-01,121
112,Jiangxi Isuzu,SUV,2020-12-01,105
112,Jiangxi Isuzu,SUV,2021-01-01,110
112,Jiangxi Isuzu,SUV,2021-02-01,60
112,Jiangxi Isuzu,SUV,2021-03-01,143
112,Jiangxi Isuzu,SUV,2021-04-01,134
112,Jiangxi Isuzu,SUV,2021-05-01,136
112,Jiangxi Isuzu,SUV,2021-06-01,163
112,Jiangxi Isuzu,SUV,2021-07-01,100
112,Jiangxi Isuzu,SUV,2021-08-01,74
112,Jiangxi Isuzu,SUV,2021-09-01,79
112,Jiangxi Isuzu,SUV,2021-10-01,93
112,Jiangxi Isuzu,SUV,2021-11-01,94
112,Jiangxi Isuzu,SUV,2021-12-01,110
112,Jiangxi Isuzu,SUV,2022-06-01,197
112,Jiangxi Isuzu,SUV,2022-07-01,233
112,Jiangxi Isuzu,SUV,2022-08-01,174
112,Jiangxi Isuzu,SUV,2022-09-01,104
113,Jinkang Seres,SUV,2020-07-01,260
113,Jinkang Seres,SUV,2020-08-01,59
113,Jinkang Seres,SUV,2020-09-01,311
113,Jinkang Seres,SUV,2020-10-01,300
113,Jinkang Seres,SUV,2020-11-01,59
113,Jinkang Seres,SUV,2020-12-01,62
113,Jinkang Seres,SUV,2021-01-01,83
113,Jinkang Seres,SUV,2021-02-01,13
113,Jinkang Seres,SUV,2021-03-01,54
113,Jinkang Seres,SUV,2021-04-01,129
113,Jinkang Seres,SUV,2021-05-01,204
113,Jinkang Seres,SUV,2021-06-01,1097
113,Jinkang Seres,SUV,2021-07-01,94
113,Jinkang Seres,SUV,2021-08-01,715
113,Jinkang Seres,SUV,2021-09-01,1040
113,Jinkang Seres,SUV,2021-10-01,2205
113,Jinkang Seres,SUV,2021-11-01,1446
113,Jinkang Seres,SUV,2022-01-01,815
113,Jinkang Seres,SUV,2022-02-01,1061
113,Jinkang Seres,SUV,2022-03-01,3045
113,Jinkang Seres,SUV,2022-04-01,3245
113,Jinkang Seres,SUV,2022-05-01,5033
113,Jinkang Seres,SUV,2022-06-01,7021
113,Jinkang Seres,SUV,2022-07-01,6128
113,Jinkang Seres,SUV,2022-08-01,16840
113,Jinkang Seres,SUV,2022-09-01,5352
113,Jinkang Seres,SUV,2022-10-01,6812
113,Jinkang Seres,SUV,2022-11-01,4748
113,Jinkang Seres,SUV,2022-12-01,6223
113,Jinkang Seres,SUV,2023-01-01,2732
113,Jinkang Seres,SUV,2023-02-01,2298
113,Jinkang Seres,SUV,2023-03-01,2292
113,Jinkang Seres,SUV,2023-04-01,1609
113,Jinkang Seres,SUV,2023-05-01,3457
113,Jinkang Seres,SUV,2023-08-01,2
113,Jinkang Seres,SUV,2023-11-01,10
114,Jiyue Auto,SUV,2023-12-01,774
114,Jiyue Auto,SUV,2024-01-01,218
114,Jiyue Auto,SUV,2024-02-01,147
114,Jiyue Auto,SUV,2024-03-01,511
114,Jiyue Auto,SUV,2024-04-01,362
115,Junma Auto,SUV,2018-01-01,1519
115,Junma Auto,SUV,2018-02-01,1555
115,Junma Auto,SUV,2018-03-01,1295
115,Junma Auto,SUV,2018-04-01,1281
115,Junma Auto,SUV,2018-05-01,1223
115,Junma Auto,SUV,2018-06-01,1168
115,Junma Auto,SUV,2018-07-01,1601
115,Junma Auto,SUV,2018-08-01,1096
115,Junma Auto,SUV,2018-09-01,688
115,Junma Auto,SUV,2018-10-01,1616
115,Junma Auto,SUV,2018-11-01,1899
115,Junma Auto,SUV,2018-12-01,2069
115,Junma Auto,SUV,2019-01-01,4186
115,Junma Auto,SUV,2019-02-01,3060
115,Junma Auto,SUV,2019-03-01,5448
115,Junma Auto,SUV,2019-04-01,5011
115,Junma Auto,SUV,2019-05-01,4076
115,Junma Auto,SUV,2019-06-01,2535
115,Junma Auto,SUV,2019-07-01,1514
115,Junma Auto,SUV,2019-08-01,827
115,Junma Auto,SUV,2019-09-01,810
115,Junma Auto,SUV,2019-10-01,863
116,Kandi Electric Vehicles,Hatchback,2018-04-01,151
116,Kandi Electric Vehicles,Hatchback,2018-05-01,1051
116,Kandi Electric Vehicles,Hatchback,2018-12-01,1
117,Karry Auto,MPV,2018-01-01,2013
117,Karry Auto,MPV,2018-02-01,1705
117,Karry Auto,MPV,2018-03-01,2627
117,Karry Auto,MPV,2018-04-01,2198
117,Karry Auto,MPV,2018-05-01,2374
117,Karry Auto,MPV,2018-06-01,2003
117,Karry Auto,MPV,2018-07-01,1191
117,Karry Auto,MPV,2018-08-01,3392
117,Karry Auto,MPV,2018-09-01,1109
117,Karry Auto,MPV,2018-10-01,894
117,Karry Auto,MPV,2018-11-01,857
117,Karry Auto,MPV,2018-12-01,628
117,Karry Auto,MPV,2019-01-01,269
117,Karry Auto,MPV,2019-02-01,709
117,Karry Auto,MPV,2019-03-01,629
117,Karry Auto,MPV,2019-04-01,799
117,Karry Auto,MPV,2019-05-01,472
117,Karry Auto,MPV,2019-06-01,65
117,Karry Auto,MPV,2019-07-01,87
117,Karry Auto,MPV,2019-08-01,381
117,Karry Auto,MPV,2019-09-01,310
117,Karry Auto,MPV,2019-10-01,335
117,Karry Auto,MPV,2019-11-01,239
117,Karry Auto,MPV,2019-12-01,248
117,Karry Auto,MPV,2020-01-01,76
117,Karry Auto,MPV,2020-02-01,40
117,Karry Auto,MPV,2020-03-01,19
117,Karry Auto,MPV,2020-05-01,18
117,Karry Auto,MPV,2020-06-01,17
117,Karry Auto,MPV,2020-07-01,30
117,Karry Auto,MPV,2020-08-01,25
117,Karry Auto,MPV,2020-09-01,6
117,Karry Auto,MPV,2020-10-01,23
117,Karry Auto,MPV,2020-11-01,11
117,Karry Auto,MPV,2020-12-01,28
117,Karry Auto,MPV,2021-01-01,18
117,Karry Auto,MPV,2021-03-01,24
117,Karry Auto,MPV,2022-01-01,31
117,Karry Auto,MPV,2022-02-01,55
117,Karry Auto,MPV,2022-03-01,71
117,Karry Auto,MPV,2022-04-01,99
117,Karry Auto,MPV,2022-05-01,313
117,Karry Auto,MPV,2022-06-01,103
117,Karry Auto,MPV,2022-07-01,118
117,Karry Auto,MPV,2022-08-01,49
117,Karry Auto,MPV,2022-09-01,62
117,Karry Auto,MPV,2022-10-01,125
117,Karry Auto,MPV,2022-11-01,45
117,Karry Auto,MPV,2022-12-01,136
117,Karry Auto,MPV,2024-04-01,28
117,Karry Auto,SUV,2018-01-01,3026
117,Karry Auto,SUV,2018-02-01,2034
117,Karry Auto,SUV,2018-03-01,2475
117,Karry Auto,SUV,2018-04-01,2256
117,Karry Auto,SUV,2018-05-01,2148
117,Karry Auto,SUV,2018-06-01,2533
117,Karry Auto,SUV,2018-07-01,1120
117,Karry Auto,SUV,2018-08-01,3362
117,Karry Auto,SUV,2018-09-01,1323
117,Karry Auto,SUV,2018-10-01,1396
117,Karry Auto,SUV,2018-11-01,1110
117,Karry Auto,SUV,2018-12-01,1225
117,Karry Auto,SUV,2019-01-01,423
117,Karry Auto,SUV,2019-02-01,853
117,Karry Auto,SUV,2019-03-01,1203
117,Karry Auto,SUV,2019-04-01,985
117,Karry Auto,SUV,2019-05-01,338
117,Karry Auto,SUV,2019-06-01,937
117,Karry Auto,SUV,2019-07-01,347
117,Karry Auto,SUV,2019-08-01,29
117,Karry Auto,SUV,2019-09-01,40
117,Karry Auto,SUV,2019-10-01,44
117,Karry Auto,SUV,2019-11-01,59
117,Karry Auto,SUV,2019-12-01,368
117,Karry Auto,SUV,2020-01-01,232
117,Karry Auto,SUV,2020-02-01,71
117,Karry Auto,SUV,2020-03-01,178
117,Karry Auto,SUV,2020-04-01,66
117,Karry Auto,SUV,2020-05-01,48
117,Karry Auto,SUV,2020-06-01,17
117,Karry Auto,SUV,2020-07-01,29
117,Karry Auto,SUV,2020-08-01,41
117,Karry Auto,SUV,2020-09-01,62
117,Karry Auto,SUV,2020-10-01,169
117,Karry Auto,SUV,2020-11-01,126
117,Karry Auto,SUV,2020-12-01,128
117,Karry Auto,SUV,2021-01-01,84
117,Karry Auto,SUV,2021-02-01,48
117,Karry Auto,SUV,2021-04-01,120
117,Karry Auto,SUV,2021-05-01,18
117,Karry Auto,SUV,2021-06-01,5
117,Karry Auto,SUV,2021-07-01,1
117,Karry Auto,SUV,2021-08-01,2
117,Karry Auto,SUV,2021-11-01,20
117,Karry Auto,SUV,2022-01-01,74
117,Karry Auto,SUV,2022-02-01,90
117,Karry Auto,SUV,2022-03-01,16
117,Karry Auto,SUV,2022-04-01,42
117,Karry Auto,SUV,2022-05-01,187
117,Karry Auto,SUV,2022-06-01,184
117,Karry Auto,SUV,2022-07-01,56
117,Karry Auto,SUV,2022-08-01,92
117,Karry Auto,SUV,2022-09-01,11
117,Karry Auto,SUV,2022-10-01,31
117,Karry Auto,SUV,2022-11-01,117
117,Karry Auto,SUV,2022-12-01,224
117,Karry Auto,SUV,2023-01-01,70
117,Karry Auto,SUV,2023-02-01,6
118,Kia,Hatchback,2018-01-01,6306
118,Kia,Hatchback,2018-02-01,4957
118,Kia,Hatchback,2018-03-01,7264
118,Kia,Hatchback,2018-04-01,6902
118,Kia,Hatchback,2018-05-01,6480
118,Kia,Hatchback,2018-06-01,5542
118,Kia,Hatchback,2018-07-01,1530
118,Kia,Hatchback,2018-08-01,1919
118,Kia,Hatchback,2018-09-01,3873
118,Kia,Hatchback,2018-10-01,5153
118,Kia,Hatchback,2018-11-01,5898
118,Kia,Hatchback,2018-12-01,7858
118,Kia,Hatchback,2019-01-01,5385
118,Kia,Hatchback,2019-02-01,2884
118,Kia,Hatchback,2019-03-01,3076
118,Kia,Hatchback,2019-04-01,1358
118,Kia,Hatchback,2019-05-01,1070
118,Kia,Hatchback,2019-06-01,2092
118,Kia,Hatchback,2019-07-01,1090
118,Kia,Hatchback,2019-08-01,1690
118,Kia,Hatchback,2019-09-01,1311
118,Kia,Hatchback,2019-10-01,66
118,Kia,Hatchback,2019-11-01,18
118,Kia,Hatchback,2019-12-01,14
118,Kia,Hatchback,2020-01-01,490
118,Kia,Hatchback,2020-03-01,49
118,Kia,Hatchback,2020-04-01,55
118,Kia,Hatchback,2020-05-01,18
118,Kia,Hatchback,2020-06-01,920
118,Kia,MPV,2021-09-01,703
118,Kia,MPV,2021-10-01,618
118,Kia,MPV,2021-11-01,608
118,Kia,MPV,2021-12-01,568
118,Kia,MPV,2022-01-01,306
118,Kia,MPV,2022-02-01,200
118,Kia,MPV,2022-03-01,249
118,Kia,MPV,2022-04-01,104
118,Kia,MPV,2022-05-01,107
118,Kia,MPV,2022-06-01,225
118,Kia,MPV,2022-07-01,242
118,Kia,MPV,2022-08-01,216
118,Kia,MPV,2022-09-01,219
118,Kia,MPV,2022-10-01,171
118,Kia,MPV,2022-11-01,192
118,Kia,MPV,2022-12-01,112
118,Kia,MPV,2023-01-01,44
118,Kia,MPV,2023-02-01,53
118,Kia,MPV,2023-03-01,87
118,Kia,MPV,2023-04-01,149
118,Kia,MPV,2023-05-01,123
118,Kia,MPV,2023-06-01,184
118,Kia,MPV,2023-07-01,267
118,Kia,MPV,2023-08-01,205
118,Kia,MPV,2023-09-01,290
118,Kia,MPV,2023-10-01,233
118,Kia,SUV,2018-01-01,2241
118,Kia,SUV,2018-02-01,1056
118,Kia,SUV,2018-03-01,1677
118,Kia,SUV,2018-04-01,6276
118,Kia,SUV,2018-05-01,7593
118,Kia,SUV,2018-06-01,9469
118,Kia,SUV,2018-07-01,9774
118,Kia,SUV,2018-08-01,8121
118,Kia,SUV,2018-09-01,9699
118,Kia,SUV,2018-10-01,8881
118,Kia,SUV,2018-11-01,11536
118,Kia,SUV,2018-12-01,12726
118,Kia,SUV,2019-01-01,10577
118,Kia,SUV,2019-02-01,7360
118,Kia,SUV,2019-03-01,13989
118,Kia,SUV,2019-04-01,8707
118,Kia,SUV,2019-05-01,5680
118,Kia,SUV,2019-06-01,2955
118,Kia,SUV,2019-07-01,4868
118,Kia,SUV,2019-08-01,4764
118,Kia,SUV,2019-09-01,5035
118,Kia,SUV,2019-10-01,8761
118,Kia,SUV,2019-11-01,6831
118,Kia,SUV,2019-12-01,6181
118,Kia,SUV,2020-01-01,6513
118,Kia,SUV,2020-02-01,22
118,Kia,SUV,2020-03-01,4002
118,Kia,SUV,2020-04-01,7629
118,Kia,SUV,2020-05-01,8970
118,Kia,SUV,2020-06-01,9001
118,Kia,SUV,2020-07-01,6261
118,Kia,SUV,2020-08-01,6229
118,Kia,SUV,2020-09-01,7756
118,Kia,SUV,2020-10-01,7147
118,Kia,SUV,2020-11-01,6276
118,Kia,SUV,2020-12-01,3527
118,Kia,SUV,2021-01-01,4542
118,Kia,SUV,2021-02-01,2029
118,Kia,SUV,2021-03-01,1916
118,Kia,SUV,2021-04-01,2337
118,Kia,SUV,2021-05-01,2331
118,Kia,SUV,2021-06-01,3499
118,Kia,SUV,2021-07-01,2810
118,Kia,SUV,2021-08-01,3097
118,Kia,SUV,2021-09-01,1995
118,Kia,SUV,2021-10-01,3451
118,Kia,SUV,2021-11-01,3278
118,Kia,SUV,2021-12-01,3418
118,Kia,SUV,2022-01-01,1942
118,Kia,SUV,2022-02-01,2086
118,Kia,SUV,2022-03-01,1959
118,Kia,SUV,2022-04-01,774
118,Kia,SUV,2022-05-01,865
118,Kia,SUV,2022-06-01,1351
118,Kia,SUV,2022-07-01,1893
118,Kia,SUV,2022-08-01,1126
118,Kia,SUV,2022-09-01,1651
118,Kia,SUV,2022-10-01,1377
118,Kia,SUV,2022-11-01,830
118,Kia,SUV,2022-12-01,1837
118,Kia,SUV,2023-01-01,1315
118,Kia,SUV,2023-02-01,1296
118,Kia,SUV,2023-03-01,1202
118,Kia,SUV,2023-04-01,939
118,Kia,SUV,2023-05-01,1093
118,Kia,SUV,2023-06-01,1109
118,Kia,SUV,2023-07-01,1350
118,Kia,SUV,2023-08-01,848
118,Kia,SUV,2023-09-01,1516
118,Kia,SUV,2023-10-01,1167
118,Kia,Sedan,2018-01-01,7630
118,Kia,Sedan,2018-02-01,5482
118,Kia,Sedan,2018-03-01,9671
118,Kia,Sedan,2018-04-01,7983
118,Kia,Sedan,2018-05-01,6648
118,Kia,Sedan,2018-06-01,3897
118,Kia,Sedan,2018-07-01,2547
118,Kia,Sedan,2018-08-01,2429
118,Kia,Sedan,2018-09-01,5491
118,Kia,Sedan,2018-10-01,8057
118,Kia,Sedan,2018-11-01,8089
118,Kia,Sedan,2018-12-01,11075
118,Kia,Sedan,2019-01-01,7052
118,Kia,Sedan,2019-02-01,4399
118,Kia,Sedan,2019-03-01,4857
118,Kia,Sedan,2019-04-01,4626
118,Kia,Sedan,2019-05-01,4528
118,Kia,Sedan,2019-06-01,6231
118,Kia,Sedan,2019-07-01,6231
118,Kia,Sedan,2019-08-01,6954
118,Kia,Sedan,2019-09-01,7350
118,Kia,Sedan,2019-10-01,5884
118,Kia,Sedan,2019-11-01,6324
118,Kia,Sedan,2019-12-01,12865
118,Kia,Sedan,2020-01-01,5113
118,Kia,Sedan,2020-02-01,1393
118,Kia,Sedan,2020-03-01,6488
118,Kia,Sedan,2020-04-01,3971
118,Kia,Sedan,2020-05-01,4075
118,Kia,Sedan,2020-06-01,2442
118,Kia,Sedan,2020-07-01,3046
118,Kia,Sedan,2020-08-01,1929
118,Kia,Sedan,2020-09-01,2666
118,Kia,Sedan,2020-10-01,3783
118,Kia,Sedan,2020-11-01,2356
118,Kia,Sedan,2020-12-01,6125
118,Kia,Sedan,2021-01-01,5777
118,Kia,Sedan,2021-02-01,2278
118,Kia,Sedan,2021-03-01,2428
118,Kia,Sedan,2021-04-01,2861
118,Kia,Sedan,2021-05-01,2907
118,Kia,Sedan,2021-06-01,3166
118,Kia,Sedan,2021-07-01,3043
118,Kia,Sedan,2021-08-01,2873
118,Kia,Sedan,2021-09-01,1417
118,Kia,Sedan,2021-10-01,2299
118,Kia,Sedan,2021-11-01,2524
118,Kia,Sedan,2021-12-01,7843
118,Kia,Sedan,2022-01-01,3361
118,Kia,Sedan,2022-02-01,1963
118,Kia,Sedan,2022-03-01,2169
118,Kia,Sedan,2022-04-01,1619
118,Kia,Sedan,2022-05-01,3137
118,Kia,Sedan,2022-06-01,5281
118,Kia,Sedan,2022-07-01,5546
118,Kia,Sedan,2022-08-01,4183
118,Kia,Sedan,2022-09-01,3560
118,Kia,Sedan,2022-10-01,3482
118,Kia,Sedan,2022-11-01,3768
118,Kia,Sedan,2022-12-01,2514
118,Kia,Sedan,2023-01-01,1997
